schurfert3-30,,203837.328,186999.467,20.750
schurfert3-31,,203846.326,186997.954,20.599
schurfert3-32,,203845.970,186998.887,20.575
schurfert3-33,,203845.483,186999.789,20.332
schurfert3-34,,203845.244,187001.128,20.008
schurfert3-35,,203845.168,187001.347,20.439
schurfert3-36,,203849.647,186998.829,20.335
schurfert3-37,,203849.686,187000.128,19.823
schurfert3-38,,203849.535,187001.782,19.564
schurfert3-39,,203849.212,187003.180,19.623
schurfert3-40,,203849.097,187004.256,20.142
schurfert3-41,,203853.306,186998.821,20.189
schurfert3-42,,203853.344,186999.792,19.204
schurfert3-43,,203853.245,187000.699,19.035
schurfert3-44,,203854.606,187001.965,19.006
schurfert3-45,,203855.049,187003.970,20.089
schurfert3-46,,203857.150,186998.137,19.988
schurfert3-47,,203857.435,186998.978,19.684
schurfert3-48,,203857.748,186999.721,19.478
schurfert3-49,,203857.921,187000.727,19.516
schurfert3-50,,203858.730,187001.804,20.334
schurfert3-51,,203860.334,186997.091,20.356
schurfert3-52,,203860.804,186997.716,20.402
schurfert3-53,,203861.426,186998.411,20.380
schurfert3-54,,203861.949,186999.274,20.371
schurfert3-55,,203862.601,187000.123,20.669
schurfert3-56,,203863.203,186995.211,20.471
schurfert3-57,,203863.789,186995.566,20.365
schurfert3-58,,203864.412,186996.174,20.377
schurfert3-59,,203864.955,186997.044,20.186
schurfert3-60,,203865.780,186997.823,20.498
schurfert3-61,,203865.457,186992.985,20.160
schurfert3-62,,203865.946,186993.492,20.047
schurfert3-63,,203866.746,186994.070,20.098
schurfert3-64,,203867.781,186994.751,20.186
schurfert3-65,,203868.534,186995.448,20.508
schurfert3-66,,203867.566,186989.958,20.480
schurfert3-67,,203868.150,186990.525,20.072
schurfert3-68,,203868.854,186991.504,19.882
schurfert3-69,,203869.706,186992.203,19.792
schurfert3-70,,203870.366,186993.032,20.043
schurfert3-71,,203869.510,186988.014,19.718
schurfert3-72,,203870.039,186988.784,19.575
schurfert3-73,,203870.760,186989.764,19.685
schurfert3-74,,203871.313,186990.531,19.971
schurfert3-75,,203872.011,186991.491,20.279
schurfert4-1,,203906.853,187003.486,20.463
schurfert4-2,,203906.040,187003.682,20.421
schurfert4-3,,203904.827,187004.129,20.336
schurfert4-4,,203903.760,187004.600,20.364
schurfert4-5,,203902.559,187005.036,20.377
schurfert4-6,,203907.389,187006.349,20.525
schurfert4-7,,203906.419,187006.567,20.373
schurfert4-8,,203905.257,187006.770,20.400
schurfert4-9,,203904.203,187006.951,20.420
schurfert4-10,,203903.136,187007.107,20.389
schurfert4-11,,203907.356,187009.188,20.521
schurfert4-12,,203906.532,187009.245,20.427
schurfert4-13,,203905.222,187009.285,20.439
schurfert4-14,,203904.043,187009.403,20.379
schurfert4-15,,203903.026,187009.434,20.381
schurfert4-16,,203907.112,187012.243,20.538
schurfert4-17,,203906.232,187012.203,20.502
schurfert4-18,,203905.020,187011.982,20.438
schurfert4-19,,203903.790,187011.857,20.424
schurfert4-20,,203902.672,187011.815,20.407
schurfert4-21,,203906.448,187015.726,20.551
schurfert4-22,,203905.487,187015.718,20.422
schurfert4-23,,203904.290,187015.638,20.443
schurfert4-24,,203903.076,187015.478,20.413
schurfert4-25,,203902.023,187015.440,20.389
schurfert4-26,,203906.145,187019.378,20.556
schurfert4-27,,203905.298,187019.657,20.425
schurfert4-28,,203904.253,187019.712,20.412
schurfert4-29,,203902.966,187019.667,20.422
schurfert4-30,,203901.800,187019.338,20.410
schurfert4-31,,203906.407,187022.511,20.560
schurfert4-32,,203905.538,187022.547,20.450
schurfert4-33,,203904.153,187022.519,20.419
schurfert4-34,,203902.848,187022.447,20.424
schurfert4-35,,203901.651,187022.280,20.441
schurfert4-36,,203906.042,187025.729,20.617
schurfert4-37,,203905.171,187025.644,20.515
schurfert4-38,,203903.828,187025.344,20.415
schurfert4-39,,203902.574,187025.215,20.354
schurfert4-40,,203901.458,187025.076,20.384
schurfert4-41,,203905.476,187028.707,20.589
schurfert4-42,,203904.542,187028.594,20.403
schurfert4-43,,203903.217,187028.374,20.384
schurfert4-44,,203901.990,187028.184,20.358
schurfert4-45,,203900.848,187028.047,20.592
schurfert4-46,,203904.878,187031.862,20.563
schurfert4-47,,203903.838,187031.794,20.484
schurfert4-48,,203902.728,187031.548,20.408
schurfert4-49,,203901.478,187031.398,20.376
schurfert4-50,,203900.424,187031.208,20.478
schurfert4-51,,203904.202,187035.614,20.689
schurfert4-52,,203903.348,187035.702,20.563
schurfert4-53,,203902.044,187035.618,20.402
schurfert4-54,,203900.656,187035.444,20.383
schurfert4-55,,203899.033,187035.572,20.449
schurfert4-56,,203903.949,187039.353,20.691
schurfert4-57,,203902.875,187039.543,20.508
schurfert4-58,,203901.932,187039.646,20.357
schurfert4-59,,203900.850,187039.657,20.288
schurfert4-60,,203899.788,187039.800,20.358
schurfert4-61,,203904.101,187042.706,20.665
schurfert4-62,,203903.221,187042.945,20.510
schurfert4-63,,203902.221,187043.240,20.286
schurfert4-64,,203901.027,187043.461,20.286
schurfert4-65,,203899.812,187043.529,20.393
schurfert4-66,,203904.948,187046.096,20.673
schurfert4-67,,203904.100,187046.231,20.521
schurfert4-68,,203902.949,187046.407,20.406
schurfert4-69,,203901.837,187046.570,20.343
schurfert4-70,,203900.486,187046.754,20.478
schurfert4-71,,203905.433,187049.284,20.575
schurfert4-72,,203904.590,187049.410,20.416
schurfert4-73,,203903.484,187049.418,20.304
schurfert4-74,,203902.519,187049.617,20.398
schurfert4-75,,203901.067,187049.718,20.489
schurfert5-1,,203937.275,187091.920,20.590
schurfert5-2,,203936.545,187092.579,20.485
schurfert5-3,,203935.664,187093.288,20.424
schurfert5-4,,203934.928,187093.939,20.408
schurfert5-5,,203934.268,187094.510,20.430
schurfert5-6,,203939.361,187094.720,20.688
schurfert5-7,,203938.721,187095.260,20.450
schurfert5-8,,203937.790,187095.898,20.425
schurfert5-9,,203936.897,187096.456,20.423
schurfert5-10,,203936.082,187097.332,20.390
schurfert5-11,,203941.193,187097.290,20.719
schurfert5-12,,203940.487,187097.903,20.547
schurfert5-13,,203939.568,187098.466,20.417
schurfert5-14,,203938.581,187099.136,20.363
schurfert5-15,,203937.637,187099.652,20.315
schurfert5-16,,203943.221,187100.148,20.815
schurfert5-17,,203942.552,187100.799,20.635
schurfert5-18,,203941.448,187101.429,20.378
schurfert5-19,,203940.445,187102.250,20.357
schurfert5-20,,203939.462,187103.055,20.386
schurfert5-21,,203945.973,187102.789,20.757
schurfert5-22,,203945.529,187103.586,20.525
schurfert5-23,,203944.846,187104.635,20.394
schurfert5-24,,203944.210,187105.495,20.310
schurfert5-25,,203943.250,187106.681,20.281
schurfert5-26,,203949.643,187104.588,20.770
schurfert5-27,,203949.214,187105.609,20.575
schurfert5-28,,203948.634,187106.743,20.363
schurfert5-29,,203948.305,187107.822,20.346
schurfert5-30,,203947.846,187108.852,20.402
schurfert5-31,,203952.752,187106.199,20.695
schurfert5-32,,203952.440,187107.142,20.477
schurfert5-33,,203952.185,187108.067,20.385
schurfert5-34,,203951.879,187109.353,20.293
schurfert5-35,,203951.518,187110.173,20.429
schurfert5-36,,203955.939,187107.039,20.775
schurfert5-37,,203955.733,187108.089,20.618
schurfert5-38,,203955.415,187109.327,20.183
schurfert5-39,,203955.112,187110.479,20.225
schurfert5-40,,203954.855,187111.585,20.392
schurfert5-41,,203959.591,187107.021,20.634
schurfert5-42,,203959.911,187107.973,20.511
schurfert5-43,,203960.529,187109.028,20.446
schurfert5-44,,203961.187,187110.171,20.437
schurfert5-45,,203961.864,187110.918,20.360
schurfert5-46,,203963.325,187105.004,20.513
schurfert5-47,,203964.252,187105.574,20.379
schurfert5-48,,203964.943,187106.267,20.343
schurfert5-49,,203965.822,187107.180,20.469
schurfert5-50,,203966.310,187108.158,20.507
schurfert5-51,,203966.057,187101.856,20.455
schurfert5-52,,203966.936,187102.056,20.509
schurfert5-53,,203967.830,187102.229,20.471
schurfert5-54,,203969.191,187102.581,20.554
schurfert5-55,,203970.637,187102.990,20.607
schurfert5-56,,203966.791,187097.899,20.506
schurfert5-57,,203967.618,187097.926,20.400
schurfert5-58,,203968.787,187098.149,20.498
schurfert5-59,,203970.020,187098.495,20.516
schurfert5-60,,203971.231,187098.985,20.684
schurfert5-61,,203967.668,187095.275,20.468
schurfert5-62,,203968.488,187095.371,20.360
schurfert5-63,,203969.761,187095.738,20.458
schurfert5-64,,203970.833,187096.091,20.517
schurfert5-65,,203972.021,187096.576,20.755
schurfert5-66,,203969.194,187091.970,20.364
schurfert5-67,,203970.194,187092.101,20.410
schurfert5-68,,203971.312,187092.136,20.506
schurfert5-69,,203972.409,187092.334,20.541
schurfert5-70,,203973.734,187092.579,20.839
schurfert5-71,,203969.747,187088.563,20.432
schurfert5-72,,203970.563,187088.573,20.307
schurfert5-73,,203971.701,187088.720,20.447
schurfert5-74,,203972.920,187088.784,20.515
schurfert5-75,,203974.133,187088.926,20.835
schurfert6-1,,204021.379,187056.259,20.650
schurfert6-2,,204021.906,187057.016,20.490
schurfert6-3,,204022.452,187058.019,20.486
schurfert6-4,,204023.099,187058.957,20.466
schurfert6-5,,204023.421,187059.946,20.354
schurfert6-6,,204024.251,187054.717,20.628
schurfert6-7,,204024.849,187055.600,20.517
schurfert6-8,,204025.205,187056.491,20.535
schurfert6-9,,204025.847,187057.479,20.393
schurfert6-10,,204026.587,187058.564,20.481
schurfert6-11,,204027.329,187053.052,20.618
schurfert6-12,,204027.881,187053.886,20.538
schurfert6-13,,204028.517,187054.828,20.516
schurfert6-14,,204029.155,187055.824,20.414
schurfert6-15,,204029.668,187056.656,20.407
schurfert6-16,,204030.145,187051.439,20.619
schurfert6-17,,204030.701,187052.232,20.532
schurfert6-18,,204031.315,187053.004,20.537
schurfert6-19,,204031.830,187054.161,20.453
schurfert6-20,,204032.770,187055.411,20.567
schurfert6-21,,204033.033,187050.022,20.594
schurfert6-22,,204033.581,187050.656,20.451
schurfert6-23,,204034.002,187051.556,20.523
schurfert6-24,,204034.704,187052.491,20.535
schurfert6-25,,204035.382,187053.373,20.560
schurfert6-26,,204035.833,187048.181,20.456
schurfert6-27,,204036.500,187048.826,20.395
schurfert6-28,,204036.926,187049.678,20.491
schurfert6-29,,204037.512,187050.694,20.526
schurfert6-30,,204038.292,187051.589,20.570
schurfert6-31,,204038.652,187046.325,20.561
schurfert6-32,,204039.213,187047.114,20.403
schurfert6-33,,204039.954,187048.035,20.434
schurfert6-34,,204040.568,187048.960,20.578
schurfert6-35,,204041.191,187050.035,20.653
schurfert6-36,,204041.488,187044.051,20.473
schurfert6-37,,204042.179,187044.824,20.468
schurfert6-38,,204042.874,187046.006,20.545
schurfert6-39,,204043.381,187047.096,20.603
schurfert6-40,,204044.036,187048.285,20.781
schurfert6-41,,204044.324,187042.190,20.438
schurfert6-42,,204044.910,187042.949,20.231
schurfert6-43,,204045.797,187044.057,20.445
schurfert6-44,,204046.548,187044.827,20.628
schurfert6-45,,204047.115,187045.764,20.718
schurfert6-46,,204047.139,187040.369,20.535
schurfert6-47,,204047.845,187041.194,20.311
schurfert6-48,,204048.440,187042.101,20.389
schurfert6-49,,204049.114,187043.009,20.481
schurfert6-50,,204049.534,187044.321,20.812
schurfert6-51,,204049.757,187038.731,20.337
schurfert6-52,,204050.389,187039.612,20.324
schurfert6-53,,204050.943,187040.949,20.408
schurfert6-54,,204051.444,187041.946,20.527
schurfert6-55,,204051.966,187042.879,20.820
schurfert6-56,,204052.611,187037.447,20.273
schurfert6-57,,204053.245,187038.290,20.191
schurfert6-58,,204053.415,187039.391,20.396
schurfert6-59,,204053.968,187040.294,20.383
schurfert6-60,,204054.432,187041.395,20.728
schurfert6-61,,204055.483,187035.986,20.536
schurfert6-62,,204056.121,187036.911,20.324
schurfert6-63,,204056.589,187038.193,20.373
schurfert6-64,,204056.967,187039.108,20.406
schurfert6-65,,204057.194,187040.333,20.683
schurfert6-66,,204058.275,187034.645,20.671
schurfert6-67,,204058.728,187035.760,20.482
schurfert6-68,,204058.939,187037.399,20.530
schurfert6-69,,204059.299,187038.759,20.473
schurfert6-70,,204059.134,187040.060,20.590
schurfert6-71,,204060.709,187034.560,20.792
schurfert6-72,,204060.780,187035.660,20.668
schurfert6-73,,204060.651,187037.097,20.543
schurfert6-74,,204060.770,187038.584,20.512
schurfert6-75,,204060.996,187039.945,20.600
laren1-1,,206662.888,189530.717,22.852
laren1-2,,206661.809,189530.777,22.165
laren1-3,,206660.771,189530.658,22.695
laren1-4,,206659.531,189530.657,22.955
laren1-5,,206658.167,189530.558,23.252
laren1-6,,206663.012,189533.981,22.973
laren1-7,,206661.712,189533.838,22.368
laren1-8,,206660.600,189533.539,22.662
laren1-9,,206659.254,189533.239,23.080
laren1-10,,206657.890,189532.710,23.287
laren1-11,,206662.824,189537.090,22.985
laren1-12,,206661.394,189536.909,22.704
laren1-13,,206659.800,189536.168,22.649
laren1-14,,206658.573,189534.964,23.018
laren1-15,,206657.251,189533.915,23.259
laren1-16,,206661.865,189539.723,23.009
laren1-17,,206660.013,189538.982,22.604
laren1-18,,206659.087,189537.735,22.516
laren1-19,,206657.868,189536.438,22.884
laren1-20,,206656.560,189534.800,23.199
laren1-21,,206660.048,189541.708,23.246
laren1-22,,206659.068,189540.579,22.838
laren1-23,,206657.512,189538.923,22.701
laren1-24,,206656.419,189537.410,22.839
laren1-25,,206655.332,189535.701,23.158
laren1-26,,206657.484,189542.511,23.216
laren1-27,,206656.577,189540.976,22.613
laren1-28,,206655.744,189539.657,22.784
laren1-29,,206654.858,189538.108,22.791
laren1-30,,206653.972,189536.508,22.987
laren1-31,,206655.487,189544.641,23.284
laren1-32,,206654.572,189542.553,22.996
laren1-33,,206653.885,189540.661,22.685
laren1-34,,206653.299,189538.489,22.841
laren1-35,,206653.051,189536.616,22.998
laren1-36,,206652.676,189544.888,23.403
laren1-37,,206652.269,189542.885,22.873
laren1-38,,206652.034,189540.709,22.641
laren1-39,,206651.797,189538.421,22.898
laren1-40,,206652.140,189536.663,22.911
laren1-41,,206649.297,189543.677,23.063
laren1-42,,206649.038,189541.871,22.792
laren1-43,,206649.211,189539.489,22.795
laren1-44,,206649.399,189537.618,22.820
laren1-45,,206649.813,189535.592,23.322
laren1-46,,206646.581,189544.097,23.373
laren1-47,,206647.060,189541.473,22.857
laren1-48,,206647.091,189538.610,22.887
laren1-49,,206647.590,189536.911,22.909
laren1-50,,206648.161,189535.026,23.367
laren1-51,,206643.928,189542.969,23.329
laren1-52,,206645.139,189540.117,22.922
laren1-53,,206645.438,189537.594,22.864
laren1-54,,206645.655,189536.208,22.698
laren1-55,,206646.108,189534.702,23.252
laren1-56,,206641.788,189537.704,23.078
laren1-57,,206642.022,189536.434,22.847
laren1-58,,206642.303,189535.297,22.670
laren1-59,,206642.602,189534.430,22.793
laren1-60,,206643.011,189533.343,23.245
laren1-61,,206637.958,189536.518,23.349
laren1-62,,206638.245,189535.220,22.888
laren1-63,,206638.535,189533.934,22.753
laren1-64,,206638.862,189532.447,22.554
laren1-65,,206638.940,189531.345,23.092
laren1-66,,206634.476,189534.766,23.098
laren1-67,,206634.394,189533.663,22.821
laren1-68,,206634.554,189532.579,22.865
laren1-69,,206634.924,189531.386,22.669
laren1-70,,206635.215,189530.289,22.955
laren1-71,,206631.180,189534.557,23.267
laren1-72,,206631.235,189533.194,22.961
laren1-73,,206631.285,189531.976,22.895
laren1-74,,206631.499,189530.613,22.778
laren1-75,,206631.885,189529.191,23.117
laren2-1,,206615.917,189569.987,23.215
laren2-2,,206614.958,189570.457,22.954
laren2-3,,206613.954,189570.902,22.549
laren2-4,,206612.867,189571.097,22.711
laren2-5,,206611.369,189571.183,23.030
laren2-6,,206616.917,189572.772,23.248
laren2-7,,206615.730,189573.203,22.923
laren2-8,,206614.622,189573.297,22.609
laren2-9,,206613.202,189573.260,22.812
laren2-10,,206611.526,189572.951,23.074
laren2-11,,206617.364,189574.918,23.122
laren2-12,,206615.741,189575.062,22.730
laren2-13,,206614.248,189575.012,22.813
laren2-14,,206612.750,189574.873,22.996
laren2-15,,206611.352,189574.216,23.057
laren2-16,,206616.970,189577.492,22.967
laren2-17,,206615.401,189577.191,22.823
laren2-18,,206614.389,189576.863,22.862
laren2-19,,206612.745,189576.168,22.909
laren2-20,,206610.829,189575.389,23.121
laren2-21,,206615.740,189579.890,23.013
laren2-22,,206614.469,189579.501,22.844
laren2-23,,206612.904,189578.760,22.947
laren2-24,,206611.538,189578.073,22.972
laren2-25,,206610.231,189577.053,23.123
laren2-26,,206614.157,189582.690,23.096
laren2-27,,206612.952,189581.714,22.861
laren2-28,,206611.759,189580.781,22.952
laren2-29,,206610.541,189579.672,22.994
laren2-30,,206609.383,189578.750,23.146
laren2-31,,206612.204,189584.673,23.053
laren2-32,,206611.096,189583.699,22.942
laren2-33,,206610.052,189582.473,22.955
laren2-34,,206609.005,189581.347,22.973
laren2-35,,206607.853,189580.283,23.233
laren2-36,,206609.360,189586.391,22.901
laren2-37,,206608.348,189585.624,22.894
laren2-38,,206607.230,189584.575,22.900
laren2-39,,206606.238,189583.526,22.982
laren2-40,,206605.323,189582.798,22.987
laren2-41,,206607.006,189588.668,23.064
laren2-42,,206606.023,189587.916,22.855
laren2-43,,206604.917,189586.881,22.866
laren2-44,,206603.712,189585.656,22.870
laren2-45,,206602.830,189584.651,23.114
laren2-46,,206604.662,189591.064,23.196
laren2-47,,206603.795,189590.341,22.922
laren2-48,,206602.916,189589.277,22.805
laren2-49,,206601.975,189588.269,22.806
laren2-50,,206601.048,189587.373,23.141
laren2-51,,206602.210,189592.228,23.198
laren2-52,,206601.407,189591.469,22.964
laren2-53,,206600.816,189590.408,22.779
laren2-54,,206600.151,189589.390,22.753
laren2-55,,206599.461,189588.515,23.270
laren2-56,,206599.714,189593.799,23.276
laren2-57,,206598.969,189592.968,23.122
laren2-58,,206598.241,189591.673,22.879
laren2-59,,206597.551,189590.550,22.645
laren2-60,,206596.924,189589.553,23.215
laren2-61,,206596.813,189595.609,23.197
laren2-62,,206595.995,189594.868,23.091
laren2-63,,206595.145,189593.570,22.933
laren2-64,,206594.145,189592.136,22.668
laren2-65,,206593.510,189590.832,23.133
laren2-66,,206594.096,189598.358,23.135
laren2-67,,206593.283,189597.736,23.127
laren2-68,,206591.926,189596.686,22.967
laren2-69,,206590.552,189595.582,22.803
laren2-70,,206589.354,189594.769,23.131
laren2-71,,206591.923,189601.772,23.169
laren2-72,,206590.918,189601.275,23.100
laren2-73,,206589.452,189600.485,23.005
laren2-74,,206588.021,189599.633,22.699
laren2-75,,206586.734,189598.989,22.991
laren3-1,,206585.104,189649.952,23.002
laren3-2,,206584.130,189649.023,23.012
laren3-3,,206583.099,189648.002,23.032
laren3-4,,206581.853,189646.785,22.835
laren3-5,,206581.030,189645.970,23.236
laren3-6,,206582.781,189651.780,23.276
laren3-7,,206581.987,189650.688,23.081
laren3-8,,206581.036,189649.387,23.009
laren3-9,,206580.096,189648.177,22.794
laren3-10,,206579.302,189647.078,23.160
laren3-11,,206579.478,189652.500,23.226
laren3-12,,206579.478,189652.483,23.219
laren3-13,,206578.959,189651.372,22.967
laren3-14,,206578.290,189649.540,22.538
laren3-15,,206577.974,189648.548,22.692
