1,205857.169,188407.527,21.812,
2,205856.796,188408.205,21.842,
3,205856.374,188408.870,21.940,
4,205855.969,188409.706,21.864,
5,205855.304,188410.820,21.847,
6,205858.613,188412.541,21.725,
7,205859.121,188411.884,21.714,
8,205859.497,188411.188,21.545,
9,205859.959,188410.154,21.683,
10,205860.465,188409.449,21.923,
11,205863.201,188411.103,21.869,
12,205862.763,188411.975,21.863,
13,205862.196,188412.898,21.618,
14,205861.837,188413.492,21.631,
15,205861.394,188414.341,21.786,
16,205863.664,188415.796,21.743,
17,205864.226,188414.971,21.664,
18,205864.730,188414.234,21.650,
19,205865.237,188413.335,21.848,
20,205865.768,188412.431,21.960,
21,205869.139,188413.788,22.141,
22,205868.768,188414.570,21.838,
23,205867.906,188416.041,21.600,
24,205867.406,188416.980,21.707,
25,205867.067,188417.942,21.692,
26,205869.126,188419.232,21.738,
27,205869.780,188418.396,21.633,
28,205870.486,188417.420,21.663,
29,205870.946,188416.905,21.807,
30,205871.412,188415.766,21.998,
31,205874.476,188417.699,21.965,
32,205873.761,188418.647,21.836,
33,205873.289,188419.515,21.620,
34,205872.946,188420.249,21.668,
35,205872.642,188421.114,21.695,
36,205875.049,188422.740,21.722,
37,205875.504,188421.932,21.811,
38,205876.170,188421.030,21.785,
39,205876.580,188420.251,21.756,
40,205877.204,188419.475,21.878,
41,205880.263,188421.221,21.950,
42,205879.742,188422.033,21.629,
43,205879.187,188422.863,21.534,
44,205878.696,188423.605,21.590,
45,205878.170,188424.563,21.715,
46,205880.411,188425.983,21.668,
47,205880.952,188425.137,21.400,
48,205881.445,188424.081,21.506,
49,205882.056,188423.560,21.746,
50,205882.731,188422.697,21.917,
51,205885.761,188424.659,22.156,
52,205885.048,188425.658,21.767,
53,205884.389,188426.552,21.537,
54,205883.924,188427.443,21.611,
55,205883.361,188428.259,21.765,
56,205886.537,188430.267,21.562,
57,205886.972,188429.524,21.751,
58,205887.438,188428.605,21.649,
59,205888.068,188427.696,21.773,
60,205888.795,188426.780,22.172,
61,205891.659,188428.598,22.136,
62,205891.392,188429.448,21.852,
63,205890.843,188430.433,21.638,
64,205890.337,188431.460,21.603,
65,205890.037,188432.197,21.568,
66,205891.982,188434.168,21.728,
67,205892.730,188433.243,21.707,
68,205892.907,188431.946,21.710,
69,205893.320,188430.975,21.663,
70,205893.821,188429.895,22.155,
71,205896.812,188433.270,21.519,
72,205896.442,188434.187,21.653,
