1,203739.820,186920.179,20.398,
2,203739.966,186921.401,20.161,
3,203740.044,186922.422,20.191,
4,203739.963,186923.721,19.909,
5,203740.065,186925.179,20.303,
6,203742.944,186924.941,20.075,
7,203743.077,186923.652,19.876,
8,203742.967,186922.717,19.874,
9,203742.957,186921.715,19.974,
10,203743.003,186920.314,20.406,
11,203746.492,186920.657,20.333,
12,203746.400,186921.860,20.050,
13,203746.375,186922.969,19.922,
14,203746.442,186924.065,19.856,
15,203746.366,186925.042,20.091,
16,203750.235,186925.342,20.169,
17,203750.074,186923.951,19.768,
18,203750.044,186922.834,19.976,
19,203750.152,186921.458,20.144,
20,203750.197,186920.468,20.384,
21,203752.445,186920.947,20.199,
22,203752.488,186922.082,20.083,
23,203752.680,186922.912,19.970,
24,203752.792,186923.813,19.972,
25,203753.070,186924.991,19.862,
26,203756.017,186925.385,20.170,
27,203756.080,186924.187,19.980,
28,203756.058,186922.853,19.927,
29,203756.095,186921.692,19.962,
30,203756.169,186920.733,20.383,
31,203759.357,186920.560,20.257,
32,203759.489,186921.693,20.084,
33,203759.360,186922.808,19.896,
34,203759.429,186923.992,19.991,
35,203759.406,186925.376,20.219,
36,203763.114,186925.230,20.226,
37,203763.191,186924.186,20.034,
38,203763.299,186923.228,19.914,
39,203763.428,186922.117,19.914,
40,203763.579,186920.996,20.211,
41,203766.313,186921.187,20.142,
42,203766.320,186922.199,20.065,
43,203766.353,186923.436,20.243,
44,203766.323,186924.590,20.175,
45,203766.349,186925.805,20.241,
46,203769.787,186925.845,20.200,
47,203769.740,186924.500,20.210,
48,203769.811,186923.379,20.097,
49,203769.824,186921.933,20.091,
50,203769.830,186920.461,20.380,
51,203772.966,186920.906,20.166,
52,203773.145,186921.953,19.999,
53,203773.301,186923.265,20.029,
54,203773.309,186924.382,20.195,
55,203773.388,186925.519,20.258,
56,203776.578,186925.187,20.099,
57,203776.544,186923.818,20.074,
58,203776.484,186922.996,19.977,
59,203776.596,186921.773,19.933,
60,203776.622,186921.011,20.002,
61,203779.751,186920.957,20.095,
62,203779.586,186922.140,19.905,
63,203779.662,186923.066,20.121,
64,203779.773,186924.189,20.198,
65,203779.842,186925.255,20.185,
66,203782.971,186925.521,20.310,
67,203782.870,186924.354,20.216,
68,203782.935,186923.526,20.005,
69,203782.910,186922.443,19.903,
70,203783.111,186921.263,20.119,
71,203786.316,186921.167,20.046,
72,203786.473,186922.299,20.048,
73,203786.508,186923.248,19.987,
74,203786.413,186924.207,19.991,
75,203786.371,186925.458,20.265,
